sl_id,sl_store,sl_address,sl_address2,sl_city,sl_state,sl_zip,sl_country,sl_latitude,sl_longitude,sl_tags,sl_description,sl_email,sl_url,sl_hours,sl_phone,sl_fax,sl_image,sl_private,sl_neat_title,sl_linked_postid,sl_pages_url,sl_option_value,sl_lastupdated
,"Sanact, Inc.",14985 Washington Ave.,,San Leandro,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://sanact.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://sanact.myhvacshop.com/services/,,4/27/2018 4:33:09
,Sandoval Heating and A/C,729 North D Street,,Stockton,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://sandoval.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://sandoval.myhvacshop.com/services/,,4/28/2018 4:33:09
,Sandoval Heating and Air,62 East 23rd Street,,Upland,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://sandovalheat.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://sandovalheat.myhvacshop.com/services/,,4/29/2018 4:33:09
,Appliance PartsandEquipDist,2280 Stevens Creek Blvd,,San Jose,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://sanjos.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://sanjos.myhvacshop.com/services/,,4/30/2018 4:33:09
,Appliance Parts and Equip Dist,2280 Stevens Creek Blvd,,San Jose,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://sanjos2.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://sanjos2.myhvacshop.com/services/,,5/1/2018 4:33:09
,San Jose A/C,476 West Taylor Street,,San Jose,Ca,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://sanjoselyon.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://sanjoselyon.myhvacshop.com/services/,,5/2/2018 4:33:09
,Santa Cruz Appl Parts,2315 Soquel Drive,,Santa Cruz,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://santac.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://santac.myhvacshop.com/services/,,5/3/2018 4:33:09
,Santa Cruz Appl Parts,8 Laurel Street,,Watsonville,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://santacwatsonvil.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://santacwatsonvil.myhvacshop.com/services/,,5/4/2018 4:33:09
,Santa Clarita Custom Air,23870 Pine St Bldg 1,,Newhall,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://santcl.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://santcl.myhvacshop.com/services/,,5/5/2018 4:33:09
,Santa Clarita Air,22430 13th St.,,Newhall,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://santcl2.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://santcl2.myhvacshop.com/services/,,5/6/2018 4:33:09
,Sather Heating and A/C,3868 Eau Claire Ave,,Ceres,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://sather.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://sather.myhvacshop.com/services/,,5/7/2018 4:33:09
,Saturn Air,5251 Larchwood Drive,,San Jose,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://saturn.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://saturn.myhvacshop.com/services/,,5/8/2018 4:33:09
,Saude's Air,237 S Harding Rd,,Modesto,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://saudes.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://saudes.myhvacshop.com/services/,,5/9/2018 4:33:09
,Saunders Air Conditioning and Heating,500 North First Street,,Turlock,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://saunders.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://saunders.myhvacshop.com/services/,,5/10/2018 4:33:09
,Savannah Mechanical,6968 Spinel Avenue,,Alta Loma,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://savannah.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://savannah.myhvacshop.com/services/,,5/11/2018 4:33:09
,Sawyer Heating and Air,3716 W Avenue N-3,,Palmdale,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://sawhea.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://sawhea.myhvacshop.com/services/,,5/12/2018 4:33:09
,Sawyers Heating and Air,5272 Jerusalem Ct Suite B,,Modesto,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://www.sawyersheatingandair.com/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://www.sawyersheatingandair.com/,,5/13/2018 4:33:09
,Amell A/C and Heating,20102 Drasin Dr.,,Canyon Country,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://sbdale.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://sbdale.myhvacshop.com/services/,,5/14/2018 4:33:09
,"S. CA Construction Consultants, Inc.",9320 Deering Avenue,,Chatsworth,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://scaconstruction.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://scaconstruction.myhvacshop.com/services/,,5/15/2018 4:33:09
,"Scott Air, Inc.",17088 Vista Mendoza,,Yorba Linda,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://scottair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://scottair.myhvacshop.com/services/,,5/16/2018 4:33:09
,"Scott Manfredi Construction, Inc.",8941 Atlanta Avenue PMB 131,,Huntington Beach,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://scottmanfredi.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://scottmanfredi.myhvacshop.com/services/,,5/17/2018 4:33:09
,Scott Rohland Air Cond and Heating,22900 Oak Ridge Drive,,Saugus,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://scottrohland.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://scottrohland.myhvacshop.com/services/,,5/18/2018 4:33:09
,Scotty's Plumbing and Htg,47085 Skyview Dr,,Big Bear City,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://scottys.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://scottys.myhvacshop.com/services/,,5/19/2018 4:33:09
,Scruggs Environmental,47085 Skyview Dr PO Box 2544,,Elk Grove,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://scruggs.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://scruggs.myhvacshop.com/services/,,5/20/2018 4:33:09
,S.E.A. Company,8825 Thornton Road Suite A,,Stockton,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://seacompany.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://seacompany.myhvacshop.com/services/,,5/21/2018 4:33:09
,SandE Appliance Repair/Htg,25302 Rolling Greens Way,,Santa Clarita,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://seapp.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://seapp.myhvacshop.com/services/,,5/22/2018 4:33:09
,Searls A/C and Htg Svcline,18728-3 Bryant St.,,Northridge,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://searls.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://searls.myhvacshop.com/services/,,5/23/2018 4:33:09
,Season Control,7225 Canoga Ave.,,Canoga Park,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://season.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://season.myhvacshop.com/services/,,5/24/2018 4:33:09
,S E Clemons Inc,16276 Koala Rd,,Adelanto,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://seclem.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://seclem.myhvacshop.com/services/,,5/25/2018 4:33:09
,"Select Heating and Air Cond, Inc",767 North Main Street,,Orange,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://selectheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://selectheating.myhvacshop.com/services/,,5/26/2018 4:33:09
,Service Champions,7020 E Commerce Dr,,Pleasanton,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://serchamp.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://serchamp.myhvacshop.com/services/,,5/27/2018 4:33:09
,Service Champions Heating A/C,22911 Savi Ranch Parkway,,Yorba Linda,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://serchampyorba.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://serchampyorba.myhvacshop.com/services/,,5/28/2018 4:33:09
,Service Solutions,23811 Washington Ave #C110-338,,Murrieta,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://serv.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://serv.myhvacshop.com/services/,,5/29/2018 4:33:09
,Service Plus Htg and A/C,4592 E Second St. # C,,Benicia,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://servic.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://servic.myhvacshop.com/services/,,5/30/2018 4:33:09
,Service All Heating and A/C,1880 Del Amo Blvd.,,Torrance,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://service.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://service.myhvacshop.com/services/,,5/31/2018 4:33:09
,"Service Air Conditioning, Inc.",6561 Vanalden Avenue Unit 6,,Reseda,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://serviceair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://serviceair.myhvacshop.com/services/,,6/1/2018 4:33:09
,Service Systems Company,7484 Gwn Street,,Valley Springs,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://servicesystems.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://servicesystems.myhvacshop.com/services/,,6/2/2018 4:33:09
,Service Plus Htg and A/C,4592 East Second Street #C,,Benicia,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://servicpatxis.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://servicpatxis.myhvacshop.com/services/,,6/3/2018 4:33:09
,Servi-Tech Controls&#44; Inc.,2480 South Cherry Avenue,,Fresno,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://servitech.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://servitech.myhvacshop.com/services/,,6/4/2018 4:33:09
,Shade Commercial Service,3348 Swetzer Ct,,Loomis,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://shade.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://shade.myhvacshop.com/services/,,6/5/2018 4:33:09
,Shaw's Air Conditioning,14425 Oakley Dr,,Riverside,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://shawac.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://shawac.myhvacshop.com/services/,,6/6/2018 4:33:09
,Sheer Refrigeration Inc.,1270 Center St,,Riverside,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://sheerr.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://sheerr.myhvacshop.com/services/,,6/7/2018 4:33:09
,Sheet Metal West HtgandA/C,3820 Valley Blvd Unit H,,Walnut,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://sheetm.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://sheetm.myhvacshop.com/services/,,6/8/2018 4:33:09
,Sheet Metal Workers 104,1700 Marina Blvd,,San Leandro,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://sheetmeta104.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://sheetmeta104.myhvacshop.com/services/,,6/9/2018 4:33:09
,Sherlock Heating and Air Conditioning,1355 Grand Ave #100 San Marcos Ca #100,,Vista,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://sher.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://sher.myhvacshop.com/services/,,6/10/2018 4:33:09
